fid,State,County,geoid20,countyfips,centroid_zip_code,statefp20,countyfp20,tractce20,blockce20,name20,mtfcc20,funcstat20,aland20,awater20,intptlat20,intptlon20,pop20,ur20,uace20,uatype20,housing20,hex_esri_date,oz,len_meters,len_feet,len_miles,hh_linear_mile,sq_miles,hh_sq_mile,frac_urban20,is_urban20,num_block_groups,acs_households_est,acs_median_income_est,acs_date,auction_903_funding,auction_904_funding,fcc_bpt_pr,tr_cpf,fcc_caf_usvi,ntia_bip,ntia_tribal,usda_commcon,usda_reconnect,usda_rd_tl,nc_great,auction_903_funding_pct,auction_904_funding_pct,fcc_bpt_pr_pct,tr_cpf_pct,fcc_caf_usvi_pct,ntia_bip_pct,ntia_tribal_pct,usda_commcon_pct,usda_reconnect_pct,usda_rd_tl_pct,nc_great_pct,federal_funding,state_funding,any_funding,hex_info_date,num_locations,business_residential_codes,technology_codes,provider_ids,low_latencies,min_download,max_download,min_upload,max_upload,served_10_1,served_25_3,served_100_20,served_100_100,served_1000_100,served_1000_1000,len_miles_full,sq_miles_full,funding_source,served_10_1_pct,served_25_3_pct,served_100_20_pct,Unnamed: 83,served_100_100_pct,served_1000_100_pct,served_1000_1000_pct,served_10_1_flag,served_25_3_flag,served_100_20_flag,served_100_100_flag,served_1000_100_flag,served_1000_1000_flag,unserved_10_1_flag,unserved_25_3_flag,unserved_100_20_flag,unserved_100_100_flag,unserved_1000_100_flag,unserved_1000_1000_flag,served_10_1_group,served_25_3_group,served_100_20_group,served_100_100_group,served_1000_100_group,served_1000_1000_group,fully_served_10_1_flag,fully_served_25_3_flag,fully_served_100_20_flag,fully_served_100_100_flag,fully_served_1000_100_flag,fully_served_1000_1000_flag,partially_served_10_1_flag,partially_served_25_3_flag,partially_served_100_20_flag,partially_served_100_100_flag,partially_served_1000_100_flag,partially_served_1000_1000_flag,poorly_served_10_1_flag,poorly_served_25_3_flag,poorly_served_100_20_flag,poorly_served_100_100_flag,poorly_served_1000_100_flag,poorly_served_1000_1000_flag,fiber_density_group,wireless_density_group,group_order,Unserved_100_20_households
1006,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,754,2476,0,17,0,31,0,0,2,8,66724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1500,1500,1500,1500,5,5,5,5,5,5,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
1007,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,176,577,0,45,0,19,0,0,1,15,71938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
1008,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,994,3262,0,6,0,15,0,0,2,10,72400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1009,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,11,0,0,924,3034,0,19,0,42,0,0,2,11,70430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1500,1500,1500,1500,5,5,5,5,5,5,0,0,0,0,0,0,6,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1010,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,90,297,0,35,0,7,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1012,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,2487,8161,1,5,0,31,0,0,3,5,66912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1500,1500,1500,1500,5,5,5,5,5,5,1,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
1016,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,162,532,0,9,0,3,0,0,2,3,81484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1017,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,701,2302,0,9,0,15,0,0,1,7,62826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
1018,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,7,62826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1019,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,28,0,0,2151,7057,1,20,0,108,0,0,1,15,71938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,1500,1500,1500,1500,26,26,26,26,26,26,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1020,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,22,0,0,1661,5452,1,21,0,85,0,0,2,14,72015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1500,1500,1500,1500,18,18,18,18,18,18,1,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
1021,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,13,0,0,1428,4686,0,14,0,50,0,0,2,10,69250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1500,1500,1500,1500,13,13,13,13,13,13,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1022,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,14,0,0,657,2157,0,34,0,54,0,0,1,15,71938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1500,1500,1500,1500,9,9,9,9,9,9,0,0,0,0,0,0,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
1023,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,33,0,0,2060,6761,1,25,0,128,0,0,1,15,71938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,1500,1500,1500,1500,28,28,28,28,28,28,1,0,0,0,0,0,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1024,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,15,0,0,1308,4291,0,18,0,58,0,0,2,11,72268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1500,1500,1500,1500,12,12,12,12,12,12,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1025,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,31,0,0,2957,9703,1,16,0,120,0,0,2,13,71389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,1500,1500,1500,1500,28,28,28,28,28,28,1,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
1026,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,11,0,0,1144,3753,0,15,0,42,0,0,2,7,73361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1500,1500,1500,1500,9,9,9,9,9,9,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1027,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1028,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,894,2935,0,7,0,15,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1029,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,3,0,0,313,1029,0,15,0,11,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1030,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,834,2738,0,15,0,31,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1500,1500,1500,1500,6,6,6,6,6,6,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1031,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,0,0,0,3,0,7,0,0,1,7,62826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1032,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,686,2252,0,2,0,3,0,0,1,7,62826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1033,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,1429,4689,0,4,0,15,0,0,2,8,66606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1037,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,3,0,0,1391,4566,0,3,0,11,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1038,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,649,2130,0,2,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1040,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,812,2666,0,1,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1073,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,1571,5154,0,5,0,19,0,0,2,7,66232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1074,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,15,0,0,2574,8447,1,9,0,58,0,0,2,4,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,15
1075,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,937,3075,0,8,0,19,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1076,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,2205,7236,1,5,0,30,0,0,2,5,65655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8
1077,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,749,2459,0,2,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1078,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,3,0,0,948,3111,0,5,0,11,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
1079,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,1437,4717,0,1,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1080,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,446,1466,0,3,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1081,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,6,0,0,868,2849,0,11,0,23,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6
1082,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,3,0,0,2500,8204,1,1,0,11,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1083,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,11,0,0,1004,3297,0,17,0,42,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,11
1084,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,0,0,0,3,0,7,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
1085,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,12,0,0,1372,4501,0,14,0,46,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,12
1086,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,1484,4870,0,5,0,19,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1087,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,6,0,0,541,1776,0,17,0,23,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6
1088,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,4,0,0,1607,5275,0,4,0,15,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
1089,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,1562,5126,0,8,0,31,0,0,2,4,65342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8
1090,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,1641,5384,1,4,0,19,0,0,2,4,65179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1091,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,9,0,0,1280,4200,0,11,0,34,0,0,2,5,65665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,9
1092,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,828,2719,0,1,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1093,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,7,66250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1094,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,1401,4599,0,5,0,19,0,0,2,3,64437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
